612.000	0.091
612.010	0.086
612.020	0.093
612.030	0.088
612.040	0.087
612.050	0.092
612.060	0.086
612.070	0.087
612.080	0.088
612.090	0.087
612.100	0.085
612.110	0.090
612.120	0.087
612.130	0.084
612.140	0.087
612.150	0.085
612.160	0.091
612.170	0.087
612.180	0.085
612.190	0.086
612.200	0.092
612.210	0.087
612.220	0.085
612.230	0.087
612.240	0.085
612.250	0.084
612.260	0.084
612.270	0.086
612.280	0.085
612.290	0.088
612.300	0.086
612.310	0.084
612.320	0.085
612.330	0.092
612.340	0.088
612.350	0.085
612.360	0.090
612.370	0.091
612.380	0.088
612.390	0.091
612.400	0.087
612.410	0.092
612.420	0.086
612.430	0.093
612.440	0.091
612.450	0.090
612.460	0.087
612.470	0.090
612.480	0.088
612.490	0.085
612.500	0.086
612.510	0.085
612.520	0.089
612.530	0.086
612.540	0.082
612.550	0.087
612.560	0.083
612.570	0.096
612.580	0.088
612.590	0.083
612.600	0.089
612.610	0.088
612.620	0.091
612.630	0.090
612.640	0.084
612.650	0.082
612.660	0.090
612.670	0.088
612.680	0.089
612.690	0.089
612.700	0.089
612.710	0.087
612.720	0.087
612.730	0.086
612.740	0.087
612.750	0.089
612.760	0.088
612.770	0.088
612.780	0.084
612.790	0.081
612.800	0.086
612.810	0.089
612.820	0.093
612.830	0.086
612.840	0.088
612.850	0.087
612.860	0.084
612.870	0.088
612.880	0.086
612.890	0.086
612.900	0.090
612.910	0.082
612.920	0.087
612.930	0.088
612.940	0.086
612.950	0.085
612.960	0.087
612.970	0.089
612.980	0.088
612.990	0.089
613.000	0.092
613.010	0.089
613.020	0.081
613.030	0.088
613.040	0.084
613.050	0.089
613.060	0.083
613.070	0.089
613.080	0.090
613.090	0.086
613.100	0.087
613.110	0.087
613.120	0.087
613.130	0.085
613.140	0.090
613.150	0.087
613.160	0.086
613.170	0.082
613.180	0.080
613.190	0.083
613.200	0.083
613.210	0.081
613.220	0.087
613.230	0.090
613.240	0.088
613.250	0.088
613.260	0.086
613.270	0.086
613.280	0.087
613.290	0.085
613.300	0.089
613.310	0.089
613.320	0.089
613.330	0.084
613.340	0.086
613.350	0.089
613.360	0.087
613.370	0.090
613.380	0.090
613.390	0.084
613.400	0.087
613.410	0.094
613.420	0.086
613.430	0.087
613.440	0.091
613.450	0.085
613.460	0.085
613.470	0.085
613.480	0.083
613.490	0.087
613.500	0.087
613.510	0.088
613.520	0.091
613.530	0.092
613.540	0.083
613.550	0.085
613.560	0.084
613.570	0.085
613.580	0.081
613.590	0.092
613.600	0.087
613.610	0.087
613.620	0.087
613.630	0.092
613.640	0.087
613.650	0.088
613.660	0.090
613.670	0.089
613.680	0.090
613.690	0.090
613.700	0.088
613.710	0.081
613.720	0.086
613.730	0.087
613.740	0.087
613.750	0.087
613.760	0.085
613.770	0.087
613.780	0.089
613.790	0.091
613.800	0.088
613.810	0.090
613.820	0.086
613.830	0.087
613.840	0.087
613.850	0.083
613.860	0.084
613.870	0.083
613.880	0.087
613.890	0.087
613.900	0.092
613.910	0.085
613.920	0.087
613.930	0.087
613.940	0.086
613.950	0.092
613.960	0.091
613.970	0.090
613.980	0.091
613.990	0.091
614.000	0.089
614.010	0.086
614.020	0.088
