636.000	0.062
636.050	0.068
636.100	0.065
636.150	0.067
636.200	0.063
636.250	0.065
636.300	0.066
636.350	0.064
636.400	0.066
636.450	0.060
636.500	0.068
636.550	0.065
636.600	0.065
636.650	0.065
636.700	0.067
636.750	0.070
636.800	0.066
636.850	0.066
636.900	0.067
636.950	0.059
637.000	0.068
637.050	0.071
637.100	0.065
637.150	0.066
637.200	0.060
637.250	0.058
637.300	0.062
637.350	0.066
637.400	0.059
637.450	0.068
637.500	0.067
637.550	0.064
637.600	0.060
637.650	0.069
637.700	0.061
637.750	0.065
637.800	0.062
637.850	0.063
637.900	0.069
637.950	0.065
638.000	0.065
638.050	0.066
638.100	0.064
638.150	0.068
638.200	0.066
638.250	0.065
638.300	0.064
638.350	0.060
638.400	0.063
638.450	0.062
638.500	0.058
638.550	0.064
638.600	0.061
638.650	0.060
638.700	0.058
638.750	0.059
638.800	0.062
638.850	0.060
638.900	0.065
638.950	0.061
639.000	0.059
639.050	0.060
639.100	0.060
639.150	0.060
639.200	0.058
639.250	0.055
639.300	0.062
639.350	0.061
639.400	0.065
639.450	0.063
639.500	0.066
639.550	0.068
639.600	0.073
639.650	0.070
639.700	0.079
639.750	0.086
639.800	0.090
639.850	0.086
639.900	0.086
639.950	0.083
640.000	0.077
640.050	0.071
640.100	0.066
640.150	0.065
640.200	0.066
640.250	0.067
640.300	0.064
640.350	0.062
640.400	0.059
640.450	0.066
640.500	0.060
640.550	0.060
640.600	0.060
640.650	0.059
640.700	0.060
640.750	0.065
640.800	0.055
640.850	0.059
640.900	0.059
640.950	0.064
641.000	0.058
641.050	0.056
641.100	0.058
641.150	0.056
641.200	0.058
641.250	0.060
641.300	0.056
641.350	0.060
641.400	0.061
641.450	0.061
641.500	0.053
641.550	0.058
641.600	0.056
641.650	0.056
641.700	0.059
641.750	0.056
641.800	0.060
641.850	0.056
641.900	0.060
641.950	0.059
642.000	0.056
642.050	0.062
642.100	0.057
642.150	0.055
642.200	0.056
642.250	0.052
642.300	0.060
642.350	0.061
642.400	0.058
642.450	0.056
642.500	0.054
642.550	0.057
642.600	0.062
642.650	0.060
642.700	0.057
642.750	0.061
642.800	0.058
642.850	0.061
642.900	0.059
642.950	0.056
643.000	0.060
643.050	0.055
643.100	0.061
643.150	0.059
643.200	0.059
643.250	0.057
643.300	0.055
643.350	0.058
643.400	0.055
643.450	0.059
643.500	0.059
643.550	0.057
643.600	0.061
643.650	0.062
643.700	0.061
643.750	0.061
643.800	0.060
643.850	0.057
643.900	0.062
643.950	0.061
644.000	0.059
644.050	0.056
644.100	0.054
644.150	0.057
644.200	0.059
644.250	0.057
644.300	0.053
644.350	0.060
644.400	0.053
644.450	0.057
644.500	0.060
644.550	0.059
644.600	0.059
644.650	0.056
644.700	0.057
644.750	0.054
644.800	0.058
644.850	0.055
644.900	0.054
644.950	0.059
645.000	0.054
645.050	0.058
645.100	0.062
645.150	0.058
645.200	0.057
645.250	0.060
645.300	0.058
645.350	0.057
645.400	0.062
645.450	0.058
645.500	0.058
645.550	0.058
645.600	0.057
645.650	0.056
645.700	0.062
645.750	0.060
645.800	0.061
645.850	0.056
645.900	0.060
645.950	0.058
646.000	0.058
646.050	0.054
646.100	0.053
646.150	0.061
646.200	0.058
646.250	0.058
646.300	0.061
646.350	0.058
646.400	0.059
646.450	0.057
646.500	0.057
646.550	0.063
646.600	0.056
646.650	0.059
646.700	0.057
646.750	0.059
646.800	0.058
646.850	0.060
646.900	0.060
646.950	0.062
647.000	0.057
647.050	0.060
647.100	0.060
647.150	0.060
647.200	0.062
647.250	0.055
647.300	0.056
647.350	0.060
647.400	0.058
647.450	0.061
647.500	0.057
647.550	0.056
647.600	0.057
647.650	0.057
647.700	0.062
647.750	0.062
647.800	0.058
647.850	0.058
647.900	0.064
647.950	0.058
648.000	0.063
648.050	0.070
