349.996	0.000
350.374	220.367
350.753	220.933
351.131	222.333
351.510	223.300
351.888	226.467
352.267	227.733
352.645	229.133
353.023	228.867
353.402	230.033
353.780	230.000
354.158	229.167
354.536	229.733
354.915	229.967
355.293	230.467
355.671	230.867
356.049	230.567
356.427	229.200
356.805	229.933
357.183	230.233
357.561	228.367
357.938	229.100
358.316	229.133
358.694	228.300
359.072	229.800
359.450	230.433
359.827	231.867
360.205	230.967
360.582	229.833
360.960	230.933
361.338	230.467
361.715	230.500
362.093	230.333
362.470	231.267
362.847	231.900
363.225	231.233
363.602	231.200
363.979	230.867
364.357	230.433
364.734	232.233
365.111	231.367
365.488	232.367
365.865	231.333
366.242	231.333
366.619	232.333
366.996	230.600
367.373	232.033
367.750	232.067
368.127	232.800
368.504	231.933
368.881	232.400
369.257	232.133
369.634	231.333
370.011	232.067
370.388	232.867
370.764	231.133
371.141	233.133
371.517	232.567
371.894	232.467
372.270	232.033
372.647	231.867
373.023	231.733
373.400	232.833
373.776	232.633
374.152	233.500
374.529	232.700
374.905	233.133
375.281	233.567
375.657	232.500
376.033	233.467
376.409	232.600
376.785	233.233
377.161	232.733
377.537	234.067
377.913	233.433
378.289	232.933
378.665	232.833
379.041	233.367
379.417	232.900
379.792	233.700
380.168	233.100
380.544	233.633
380.920	233.633
381.295	234.267
381.671	234.633
382.046	233.800
382.422	233.933
382.797	235.900
383.173	233.500
383.548	234.300
383.923	233.567
384.299	234.700
384.674	234.300
385.049	233.567
385.424	234.967
385.800	233.867
386.175	234.533
386.550	234.400
386.925	234.300
387.300	234.533
387.675	234.367
388.050	235.100
388.425	235.500
388.800	235.200
389.174	234.400
389.549	234.733
389.924	235.833
390.299	235.267
390.673	234.633
391.048	235.267
391.423	235.567
391.797	236.567
392.172	236.400
392.546	235.833
392.921	237.567
393.295	236.467
393.670	236.467
394.044	236.733
394.418	237.600
394.793	236.967
395.167	237.133
395.541	236.600
395.915	236.867
396.289	236.900
396.663	237.000
397.038	237.400
397.412	236.767
397.786	238.600
398.160	237.767
398.533	238.267
398.907	238.667
399.281	238.367
399.655	237.867
400.029	238.700
400.402	238.567
400.776	239.067
401.150	239.300
401.523	240.367
401.897	239.733
402.271	238.767
402.644	241.333
403.017	241.200
403.391	241.600
403.764	241.467
404.138	241.200
404.511	241.100
404.884	240.633
405.258	241.867
405.631	241.867
